ZIP,BLDGNO1,STREET1,STSUFX1,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT,full_address
10016,148,TO 150 E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,883,56,148 TO 150 E 28TH ST
10016,160,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,883,52,160 E 28TH ST
10016,200,E 28TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,908,7501,200 E 28TH ST
10016,201,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,1,201 E 28TH ST
10016,216,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,908,46,216 E 28TH ST
10016,219,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,10,219 E 28TH ST
10016,221,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,11,221 E 28TH ST
10016,223,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,12,223 E 28TH ST
10016,225,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,13,225 E 28TH ST
10016,227,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,14,227 E 28TH ST
10016,236,E 28TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,908,37,236 E 28TH ST
10016,237,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,B,909,19,237 E 28TH ST
10016,239,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,20,239 E 28TH ST
10016,240,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,908,35,240 E 28TH ST
10016,242,E 28TH,ST,MULTIPLE,DWELLING,A,ROOMING,HOUSE,908,34,242 E 28TH ST
10016,244,E 28TH,ST,MULTIPLE,DWELLING,A,ROOMING,HOUSE,908,34,244 E 28TH ST
10016,247,E 28TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,28,247 E 28TH ST
10016,10,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,858,8,10 E 29TH ST
10016,22,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,858,17,22 E 29TH ST
10016,28,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,858,56,28 E 29TH ST
10016,29,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,B,859,26,29 E 29TH ST
10016,37,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,859,31,37 E 29TH ST
10016,128,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,884,70,128 E 29TH ST
10016,129,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,885,29,129 E 29TH ST
10016,137,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,885,33,137 E 29TH ST
10016,145,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,B,885,37,145 E 29TH ST
10016,154,E 29TH,ST,MULTIPLE,DWELLING,A,421-A,(1-15),884,48,154 E 29TH ST
10016,155,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,885,42,155 E 29TH ST
10016,201,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,910,105,201 E 29TH ST
10016,207,TO 211 E 29TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,910,8,207 TO 211 E 29TH ST
10016,212,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,48,212 E 29TH ST
10016,216,E 29TH,ST,YORK,MULTIPLE,DWELLING,A,J-51,909,46,216 E 29TH ST
10016,217,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,910,13,217 E 29TH ST
10016,220,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,43,220 E 29TH ST
10016,226,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,43,226 E 29TH ST
10016,230,TO 232 E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,909,38,230 TO 232 E 29TH ST
10016,231,E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,910,20,231 E 29TH ST
10016,315,TO 343 E 29TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,935,13,315 TO 343 E 29TH ST
10016,2,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,859,84,2 E 30TH ST
10016,7,TO 9 E 30TH,ST,MULTIPLE,DWELLING,A,421-A,(16),860,8,7 TO 9 E 30TH ST
10016,31,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,860,26,31 E 30TH ST
10016,35,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,860,27,35 E 30TH ST
10016,41,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,860,31,41 E 30TH ST
10016,102,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,885,87,102 E 30TH ST
10016,104,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,885,86,104 E 30TH ST
10016,106,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,885,85,106 E 30TH ST
10016,108,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,885,84,108 E 30TH ST
10016,125,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,886,17,125 E 30TH ST
10016,133,TO 135 E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,B,886,31,133 TO 135 E 30TH ST
10016,137,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,886,33,137 E 30TH ST
10016,139,E 30TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,886,34,139 E 30TH ST
10016,145,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,886,37,145 E 30TH ST
10016,147,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,886,38,147 E 30TH ST
10016,148,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,885,54,148 E 30TH ST
10016,150,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,885,51,150 E 30TH ST
10016,151,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,886,39,151 E 30TH ST
10016,200,TO 204 E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,910,61,200 TO 204 E 30TH ST
10016,201,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,911,1,201 E 30TH ST
10016,245,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,911,26,245 E 30TH ST
10016,333,TO 343 E 30TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,936,7501,333 TO 343 E 30TH ST
10016,336,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,935,41,336 E 30TH ST
10016,350,E 30TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,935,7501,350 E 30TH ST
10016,12,E 31ST,ST,YORK,MULTIPLE,DWELLING,B,HOTEL,860,74,12 E 31ST ST
10016,15,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,A,861,12,15 E 31ST ST
10016,31,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,A,861,27,31 E 31ST ST
10016,100,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,A,886,87,100 E 31ST ST
10016,102,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,A,886,86,102 E 31ST ST
10016,111,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,A,887,9,111 E 31ST ST
10016,113,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,A,887,10,113 E 31ST ST
10016,116,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,A,886,78,116 E 31ST ST
10016,118,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,A,886,77,118 E 31ST ST
10016,120,E 31ST,ST,DWELLING,B,HOTEL,ROOMING,HOUSE,886,75,120 E 31ST ST
10016,121,E 31ST,ST,MULTIPLE,DWELLING,B,GARDEN,COMPLEX,887,14,121 E 31ST ST
10016,127,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,A,887,18,127 E 31ST ST
10016,138,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,B,886,59,138 E 31ST ST
10016,140,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,B,886,58,140 E 31ST ST
10016,208,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,A,911,59,208 E 31ST ST
10016,210,E 31ST,ST,NEW,YORK,MULTIPLE,DWELLING,A,911,58,210 E 31ST ST
10016,245,E 31ST,ST,MULTIPLE,DWELLING,B,ROOMING,HOUSE,912,25,245 E 31ST ST
10016,7,TO 9 E 32ND,ST,NEW,YORK,MULTIPLE,DWELLING,A,862,9,7 TO 9 E 32ND ST
10016,11,TO 13 E 32ND,ST,NEW,YORK,MULTIPLE,DWELLING,A,862,11,11 TO 13 E 32ND ST
10016,204,E 32ND,ST,NEW,YORK,MULTIPLE,DWELLING,A,912,62,204 E 32ND ST
10016,206,E 32ND,ST,NEW,YORK,MULTIPLE,DWELLING,A,912,61,206 E 32ND ST
10016,208,E 32ND,ST,DWELLING,A,COOP/CONDO,PLAN,FILE,912,7501,208 E 32ND ST
10016,214,E 32ND,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,912,57,214 E 32ND ST
10016,219,E 32ND,ST,NEW,YORK,MULTIPLE,DWELLING,A,913,11,219 E 32ND ST
10016,220,E 32ND,ST,NEW,YORK,MULTIPLE,DWELLING,A,912,54,220 E 32ND ST
10016,221,E 32ND,ST,NEW,YORK,MULTIPLE,DWELLING,A,913,12,221 E 32ND ST
10016,223,E 32ND,ST,NEW,YORK,MULTIPLE,DWELLING,A,913,13,223 E 32ND ST
10016,230,E 32ND,ST,NEW,YORK,MULTIPLE,DWELLING,A,912,49,230 E 32ND ST
10016,233,E 32ND,ST,NEW,YORK,MULTIPLE,DWELLING,A,913,14,233 E 32ND ST
10016,234,E 32ND,ST,NEW,YORK,MULTIPLE,DWELLING,A,912,47,234 E 32ND ST
10016,240,E 32ND,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,912,43,240 E 32ND ST
10016,251,E 32ND,ST,DWELLING,A,COOP/CONDO,PLAN,FILE,913,28,251 E 32ND ST
10016,18,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,862,63,18 E 33RD ST
10016,141,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,889,22,141 E 33RD ST
10016,142,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,888,55,142 E 33RD ST
10016,149,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,889,27,149 E 33RD ST
10016,155,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,889,30,155 E 33RD ST
10016,159,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,889,32,159 E 33RD ST
10016,162,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,888,45,162 E 33RD ST
10016,164,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,888,44,164 E 33RD ST
10016,167,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,889,36,167 E 33RD ST
10016,200,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,913,1,200 E 33RD ST
10016,201,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,914,1,201 E 33RD ST
10016,205,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,914,6,205 E 33RD ST
10016,207,TO 209 E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,914,7,207 TO 209 E 33RD ST
10016,211,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,914,9,211 E 33RD ST
10016,217,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,914,10,217 E 33RD ST
10016,221,TO 227 E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,914,11,221 TO 227 E 33RD ST
10016,234,E 33RD,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,913,44,234 E 33RD ST
10016,236,E 33RD,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,913,44,236 E 33RD ST
10016,237,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,914,18,237 E 33RD ST
10016,238,E 33RD,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,913,44,238 E 33RD ST
10016,239,E 33RD,ST,MULTIPLE,DWELLING,A,421-A,(1-15),914,19,239 E 33RD ST
10016,243,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,914,21,243 E 33RD ST
10016,244,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,913,41,244 E 33RD ST
10016,247,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,914,23,247 E 33RD ST
10016,252,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,913,37,252 E 33RD ST
10016,300,TO 350 E 33RD,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,936,7501,300 TO 350 E 33RD ST
10016,331,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,B,939,20,331 E 33RD ST
10016,333,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,939,21,333 E 33RD ST
10016,335,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,939,22,335 E 33RD ST
10016,337,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,939,23,337 E 33RD ST
10016,339,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,939,24,339 E 33RD ST
10016,341,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,939,25,341 E 33RD ST
10016,343,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,939,26,343 E 33RD ST
10016,345,E 33RD,ST,NEW,YORK,MULTIPLE,DWELLING,A,939,27,345 E 33RD ST
10016,347,TO 377 E 33RD,ST,MULTIPLE,DWELLING,A,421-A,(1-15),939,28,347 TO 377 E 33RD ST
10016,51,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,864,30,51 E 34TH ST
10016,58,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,863,51,58 E 34TH ST
10016,60,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,863,50,60 E 34TH ST
10016,115,TO 125 E 34TH,ST,MULTIPLE,DWELLING,A,421-A,(1-15),890,11,115 TO 125 E 34TH ST
10016,120,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,889,68,120 E 34TH ST
10016,155,E 34TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,890,7501,155 E 34TH ST
10016,166,E 34TH,ST,MULTIPLE,DWELLING,A,421-A,(1-15),889,39,166 E 34TH ST
10016,213,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,915,8,213 E 34TH ST
10016,231,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,915,20,231 E 34TH ST
10016,245,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,915,27,245 E 34TH ST
10016,300,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,939,1,300 E 34TH ST
10016,316,E 34TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,939,51,316 E 34TH ST
10016,318,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,939,50,318 E 34TH ST
10016,320,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,939,49,320 E 34TH ST
10016,322,E 34TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,939,48,322 E 34TH ST
10016,324,E 34TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,939,47,324 E 34TH ST
10016,326,E 34TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,939,45,326 E 34TH ST
10016,327,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,940,17,327 E 34TH ST
10016,328,E 34TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,939,44,328 E 34TH ST
10016,331,TO 349 E 34TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,940,7501,331 TO 349 E 34TH ST
10016,348,E 34TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,939,37,348 E 34TH ST
10016,401,E 34TH,ST,MULTIPLE,DWELLING,A,421-A,(1-15),966,1,401 E 34TH ST
10016,1,TO 3 E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,865,7502,1 TO 3 E 35TH ST
10016,20,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,864,7501,20 E 35TH ST
10016,26,TO 30 E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,864,51,26 TO 30 E 35TH ST
10016,32,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,864,48,32 E 35TH ST
10016,35,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,865,24,35 E 35TH ST
10016,107,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,B,891,7,107 E 35TH ST
10016,117,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,891,12,117 E 35TH ST
10016,128,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,890,73,128 E 35TH ST
10016,131,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,891,19,131 E 35TH ST
10016,132,E 35TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,890,20,132 E 35TH ST
10016,133,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,891,20,133 E 35TH ST
10016,135,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,891,21,135 E 35TH ST
10016,139,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,891,27,139 E 35TH ST
10016,145,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,891,30,145 E 35TH ST
10016,146,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,890,59,146 E 35TH ST
10016,152,E 35TH,ST,DWELLING,A,COOP/CONDO,PLAN,FILE,890,54,152 E 35TH ST
10016,165,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,891,39,165 E 35TH ST
10016,166,E 35TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,890,49,166 E 35TH ST
10016,200,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,915,61,200 E 35TH ST
10016,201,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,916,1,201 E 35TH ST
10016,211,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,916,9,211 E 35TH ST
10016,221,TO 223 E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,916,15,221 TO 223 E 35TH ST
10016,222,E 35TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,915,46,222 E 35TH ST
10016,225,TO 227 E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,916,17,225 TO 227 E 35TH ST
10016,240,E 35TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,915,38,240 E 35TH ST
10016,245,E 35TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,916,23,245 E 35TH ST
10016,250,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,915,36,250 E 35TH ST
10016,320,E 35TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,940,48,320 E 35TH ST
10016,324,E 35TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,940,47,324 E 35TH ST
10016,9,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,866,9,9 E 36TH ST
10016,15,E 36TH,ST,MULTIPLE,DWELLING,B,GARDEN,COMPLEX,866,13,15 E 36TH ST
10016,22,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,865,53,22 E 36TH ST
10016,36,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,865,42,36 E 36TH ST
10016,110,E 36TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,891,83,110 E 36TH ST
10016,120,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,891,77,120 E 36TH ST
10016,127,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,892,15,127 E 36TH ST
10016,145,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,892,29,145 E 36TH ST
10016,161,TO 163 E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,892,37,161 TO 163 E 36TH ST
10016,165,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,892,39,165 E 36TH ST
10016,200,E 36TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,916,61,200 E 36TH ST
10016,201,E 36TH,ST,MULTIPLE,DWELLING,A,EVICT,COOP/CONDO,917,7501,201 E 36TH ST
10016,210,E 36TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,916,55,210 E 36TH ST
10016,216,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,916,52,216 E 36TH ST
10016,220,TO 222 E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,916,50,220 TO 222 E 36TH ST
10016,224,E 36TH,ST,MULTIPLE,DWELLING,B,ROOMING,HOUSE,916,48,224 E 36TH ST
10016,225,E 36TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,917,17,225 E 36TH ST
10016,226,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,916,47,226 E 36TH ST
10016,228,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,916,46,228 E 36TH ST
10016,230,TO 236 E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,916,41,230 TO 236 E 36TH ST
10016,238,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,916,37,238 E 36TH ST
10016,216R,E 36TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,916,52,216R E 36TH ST
10016,26,TO 32 E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,866,7502,26 TO 32 E 37TH ST
10016,29,E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,867,29,29 E 37TH ST
10016,104,E 37TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,892,80,104 E 37TH ST
10016,109,E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,893,9,109 E 37TH ST
10016,110,E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,892,78,110 E 37TH ST
10016,112,E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,892,77,112 E 37TH ST
10016,114,E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,892,76,114 E 37TH ST
10016,117,E 37TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,893,14,117 E 37TH ST
10016,120,E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,892,73,120 E 37TH ST
10016,149,E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,893,33,149 E 37TH ST
10016,150,E 37TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,892,7501,150 E 37TH ST
10016,154,E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,892,52,154 E 37TH ST
10016,155,E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,893,36,155 E 37TH ST
10016,156,E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,892,49,156 E 37TH ST
10016,162,E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,892,48,162 E 37TH ST
10016,207,E 37TH,ST,MULTIPLE,DWELLING,A,GARDEN,COMPLEX,918,7,207 E 37TH ST
10016,303,E 37TH,ST,MULTIPLE,DWELLING,A,NON-EVICT,COOP/CONDO,943,1,303 E 37TH ST
10016,309,TO 311 E 37TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,943,7,309 TO 311 E 37TH ST
10016,22,E 38TH,ST,YORK,MULTIPLE,DWELLING,B,HOTEL,867,55,22 E 38TH ST
10016,30,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,867,48,30 E 38TH ST
10016,35,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,868,7501,35 E 38TH ST
10016,36,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,867,45,36 E 38TH ST
10016,108,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,893,82,108 E 38TH ST
10016,137,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,894,32,137 E 38TH ST
10016,138,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,893,64,138 E 38TH ST
10016,155,E 38TH,ST,DWELLING,A,COOP/CONDO,PLAN,FILE,894,7502,155 E 38TH ST
10016,160,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,893,41,160 E 38TH ST
10016,201,TO 203 E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,919,1,201 TO 203 E 38TH ST
10016,210,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,918,51,210 E 38TH ST
10016,241,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,919,25,241 E 38TH ST
10016,243,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,919,27,243 E 38TH ST
10016,300,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,943,59,300 E 38TH ST
10016,301,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,944,1,301 E 38TH ST
10016,302,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,943,57,302 E 38TH ST
10016,304,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,943,57,304 E 38TH ST
10016,304.5,E 38TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,943,57,304.5 E 38TH ST
10016,114,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,894,79,114 E 39TH ST
10016,123,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,B,895,16,123 E 39TH ST
10016,126,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,894,73,126 E 39TH ST
10016,129,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,895,28,129 E 39TH ST
10016,200,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,919,59,200 E 39TH ST
10016,204,TO 210 E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,919,7501,204 TO 210 E 39TH ST
10016,223,TO 233 E 39TH,ST,MULTIPLE,DWELLING,A,421-A,(16),920,13,223 TO 233 E 39TH ST
10016,235,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,920,21,235 E 39TH ST
10016,239,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,920,23,239 E 39TH ST
10016,240,E 39TH,ST,MULTIPLE,DWELLING,A,421-A,(1-15),919,14,240 E 39TH ST
10016,241,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,920,23,241 E 39TH ST
10016,243,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,920,25,243 E 39TH ST
10016,245,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,920,26,245 E 39TH ST
10016,247,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,920,27,247 E 39TH ST
10016,250,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,B,919,34,250 E 39TH ST
10016,300,TO 314 E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,944,45,300 TO 314 E 39TH ST
10016,330,E 39TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,944,10,330 E 39TH ST
10016,114,E 40TH,ST,NEW,YORK,MULTIPLE,DWELLING,A,895,82,114 E 40TH ST
